iteration,solid_sediment_kg,solid_cs137_Bq,liquid_cs137_bq,solid_am241_bq
5,2.383e+03,3.24e+08,1.31e+09,3.24e+06
5,2.079e+03,2.92e+08,1.62e+09,2.92e+06
5,1.767e+03,2.41e+08,2.22e+09,2.45e+06
5,2.374e+03,3.24e+08,1.05e+09,3.27e+06
5,1.999e+03,2.69e+08,1.61e+09,2.69e+06
5,2.033e+03,2.76e+08,2.74e+09,2.79e+06
5,1.966e+03,2.67e+08,1.10e+09,2.69e+06
5,2.227e+03,3.04e+08,2.42e+09,3.05e+06
5,2.301e+03,3.16e+08,1.47e+09,3.19e+06
5,2.261e+03,3.12e+08,3.33e+09,3.15e+06
5,1.963e+03,2.70e+08,1.58e+09,2.71e+06
5,2.596e+03,3.47e+08,2.80e+09,3.55e+06
5,1.760e+03,2.42e+08,2.65e+09,2.45e+06
5,2.109e+03,2.89e+08,3.06e+09,2.88e+06
5,1.903e+03,2.59e+08,1.61e+09,2.61e+06
5,1.949e+03,2.73e+08,1.56e+09,2.71e+06
5,1.766e+03,2.42e+08,1.94e+09,2.42e+06
5,2.729e+03,3.73e+08,1.78e+09,3.73e+06
5,2.250e+03,3.03e+08,2.14e+09,3.01e+06
5,1.847e+03,2.51e+08,2.46e+09,2.52e+06
5,2.453e+03,3.38e+08,2.71e+09,3.36e+06
5,1.997e+03,2.72e+08,2.25e+09,2.75e+06
5,1.792e+03,2.44e+08,2.23e+09,2.48e+06
5,1.841e+03,2.50e+08,1.57e+09,2.50e+06
5,2.104e+03,2.96e+08,2.25e+09,2.98e+06
5,2.854e+03,4.00e+08,2.86e+09,3.97e+06
5,2.485e+03,3.42e+08,1.66e+09,3.43e+06
5,1.903e+03,2.59e+08,1.84e+09,2.60e+06
5,2.460e+03,3.38e+08,1.89e+09,3.40e+06
5,2.678e+03,3.70e+08,2.99e+09,3.69e+06
5,2.545e+03,3.53e+08,2.95e+09,3.57e+06
5,2.028e+03,2.77e+08,2.14e+09,2.76e+06
5,1.756e+03,2.39e+08,9.78e+08,2.39e+06
5,2.223e+03,3.06e+08,1.69e+09,3.06e+06
5,2.379e+03,3.28e+08,4.78e+09,3.27e+06
5,1.757e+03,2.39e+08,1.08e+09,2.41e+06
5,2.109e+03,2.87e+08,2.14e+09,2.88e+06
5,1.833e+03,2.48e+08,2.52e+09,2.48e+06
5,2.913e+03,3.98e+08,2.19e+09,3.98e+06
5,1.985e+03,2.69e+08,3.36e+09,2.71e+06
5,2.144e+03,2.91e+08,2.28e+09,2.91e+06
5,2.232e+03,3.04e+08,1.74e+09,3.04e+06
5,2.073e+03,2.83e+08,1.75e+09,2.83e+06
5,1.717e+03,2.32e+08,1.49e+09,2.34e+06
5,2.466e+03,3.48e+08,1.86e+09,3.50e+06
5,1.833e+03,2.53e+08,1.37e+09,2.54e+06
5,2.109e+03,2.86e+08,1.65e+09,2.86e+06
5,1.922e+03,2.65e+08,2.08e+09,2.65e+06
5,2.820e+03,3.89e+08,1.19e+09,3.92e+06
5,1.989e+03,2.71e+08,2.42e+09,2.72e+06
5,1.961e+03,2.69e+08,1.40e+09,2.70e+06
5,1.904e+03,2.65e+08,1.39e+09,2.65e+06
5,2.101e+03,2.94e+08,1.79e+09,2.94e+06
5,1.868e+03,2.58e+08,2.40e+09,2.57e+06
5,2.176e+03,2.98e+08,2.81e+09,2.97e+06
5,2.332e+03,3.22e+08,1.62e+09,3.22e+06
5,1.693e+03,2.32e+08,2.74e+09,2.32e+06
5,2.616e+03,3.51e+08,1.95e+09,3.50e+06
5,1.975e+03,2.69e+08,2.72e+09,2.69e+06
5,2.311e+03,3.17e+08,2.09e+09,3.16e+06
5,2.426e+03,3.28e+08,1.11e+09,3.29e+06
5,2.655e+03,3.59e+08,2.56e+09,3.61e+06
5,2.147e+03,2.92e+08,2.35e+09,2.91e+06
5,1.909e+03,2.61e+08,2.47e+09,2.61e+06
5,2.200e+03,3.02e+08,8.46e+08,3.03e+06
5,1.829e+03,2.47e+08,1.52e+09,2.48e+06
5,1.907e+03,2.56e+08,2.09e+09,2.55e+06
5,2.744e+03,3.80e+08,2.45e+09,3.81e+06
5,2.647e+03,3.62e+08,2.04e+09,3.63e+06
5,2.202e+03,2.99e+08,3.57e+09,3.03e+06
5,2.419e+03,3.28e+08,1.97e+09,3.31e+06
5,2.063e+03,2.79e+08,1.63e+09,2.77e+06
5,2.085e+03,2.81e+08,1.49e+09,2.86e+06
5,2.425e+03,3.32e+08,1.25e+09,3.29e+06
5,1.909e+03,2.63e+08,2.31e+09,2.63e+06
5,2.125e+03,2.92e+08,2.41e+09,2.95e+06
3,1.490e+03,5.31e+07,5.10e+08,3.59e+05
3,1.121e+03,3.91e+07,4.09e+08,2.62e+05
8,2.860e+03,3.32e+07,1.37e+08,4.93e+05
8,3.462e+03,4.09e+07,4.12e+08,6.08e+05
13,5.999e+03,3.52e+07,2.18e+08,7.96e+05
13,5.387e+03,3.10e+07,9.41e+07,7.02e+05
18,5.682e+03,1.78e+07,8.28e+07,5.46e+05
18,8.398e+03,2.69e+07,4.49e+06,8.21e+05
23,7.183e+03,1.37e+07,4.85e+06,5.33e+05
23,7.694e+03,1.45e+07,1.61e+08,5.55e+05
28,8.244e+03,9.80e+06,1.36e+07,4.60e+05
28,8.670e+03,1.05e+07,8.43e+07,4.89e+05
33,1.320e+04,1.09e+07,8.33e+07,5.84e+05
33,1.202e+04,9.58e+06,8.77e+06,5.19e+05
38,1.413e+04,7.69e+06,2.09e+07,4.88e+05
38,1.598e+04,8.64e+06,1.64e+08,5.38e+05
43,1.669e+04,5.97e+06,1.77e+07,4.30e+05
43,1.626e+04,5.97e+06,2.82e+07,4.28e+05
48,1.476e+04,3.59e+06,9.79e+05,2.92e+05
48,1.568e+04,3.88e+06,8.96e+06,3.16e+05
53,2.097e+04,3.62e+06,2.66e+05,3.35e+05
53,1.746e+04,3.00e+06,3.09e+06,2.74e+05
58,2.419e+04,3.01e+06,2.89e+06,3.06e+05
58,1.899e+04,2.33e+06,2.22e+07,2.40e+05
63,2.447e+04,2.20e+06,8.07e+05,2.50e+05
63,3.173e+04,2.81e+06,8.64e+05,3.13e+05
68,2.618e+04,1.63e+06,1.84e+06,2.08e+05
68,2.370e+04,1.45e+06,1.16e+06,1.83e+05
73,2.261e+04,9.99e+05,5.21e+05,1.38e+05
73,3.061e+04,1.39e+06,4.35e+06,1.95e+05
78,2.821e+04,9.03e+05,3.05e+06,1.40e+05
78,3.105e+04,9.92e+05,1.01e+06,1.52e+05
83,3.479e+04,8.18e+05,2.88e+05,1.41e+05
83,3.285e+04,7.72e+05,4.86e+06,1.32e+05
88,3.270e+04,5.57e+05,2.27e+05,1.07e+05
88,3.196e+04,5.42e+05,2.22e+06,1.03e+05
93,3.261e+04,4.04e+05,2.87e+05,8.39e+04
93,2.918e+04,3.43e+05,6.77e+06,7.10e+04
98,4.006e+04,3.77e+05,7.91e+04,8.58e+04
98,3.680e+04,3.42e+05,4.74e+05,7.89e+04
103,4.700e+04,3.17e+05,3.30e+04,8.03e+04
103,2.730e+04,1.69e+05,2.00e+05,4.23e+04
108,3.588e+04,1.71e+05,6.26e+05,4.82e+04
108,3.533e+04,1.74e+05,6.33e+03,4.92e+04
113,3.365e+04,1.19e+05,3.13e+05,3.64e+04
113,4.143e+04,1.51e+05,3.61e+05,4.64e+04
118,4.266e+04,1.13e+05,7.04e+04,3.80e+04
118,3.844e+04,1.06e+05,4.26e+05,3.57e+04
123,3.817e+04,7.61e+04,1.13e+05,2.84e+04
123,2.867e+04,5.32e+04,1.87e+05,1.98e+04
128,5.541e+04,8.36e+04,6.13e+05,3.44e+04
128,4.613e+04,6.75e+04,6.36e+04,2.76e+04
133,5.881e+04,6.40e+04,9.03e+04,2.85e+04
133,4.633e+04,5.21e+04,2.84e+03,2.33e+04
138,4.883e+04,3.85e+04,3.20e+04,1.91e+04
138,4.438e+04,3.52e+04,8.19e+04,1.74e+04
143,5.086e+04,3.15e+04,2.62e+03,1.70e+04
143,4.760e+04,2.75e+04,1.86e+02,1.50e+04
148,6.180e+04,2.83e+04,6.46e+03,1.70e+04
148,5.238e+04,2.44e+04,1.78e+04,1.47e+04
