iteration,solid_sediment_kg,solid_cs137_Bq,liquid_cs137_bq,solid_am241_bq
4725,4.020e+02,1.43e+07,1.47e+08,4.17e+05
4726,4.120e+02,1.43e+07,1.64e+08,4.53e+05
4727,3.840e+02,1.28e+07,2.44e+08,3.67e+05
4728,3.542e+02,1.27e+07,1.55e+08,3.30e+05
4729,3.375e+02,1.20e+07,2.49e+08,2.96e+05
4730,4.827e+02,1.71e+07,2.90e+07,4.96e+05
4731,3.688e+02,1.25e+07,4.17e+07,4.07e+05
4732,3.759e+02,1.29e+07,1.70e+08,3.73e+05
4733,4.221e+02,1.58e+07,2.23e+07,3.96e+05
4734,3.428e+02,1.22e+07,1.30e+08,3.81e+05
4735,4.756e+02,1.59e+07,2.59e+07,4.37e+05
4736,4.253e+02,1.47e+07,1.40e+08,4.30e+05
4737,2.661e+02,9.32e+06,1.73e+08,2.51e+05
4738,3.291e+02,1.19e+07,3.48e+07,3.54e+05
4739,3.582e+02,1.21e+07,3.97e+07,3.65e+05
4740,3.590e+02,1.26e+07,1.01e+08,3.42e+05
4741,3.939e+02,1.31e+07,1.69e+08,4.11e+05
4742,3.490e+02,1.35e+07,9.47e+07,3.48e+05
4743,3.281e+02,1.15e+07,2.82e+08,3.14e+05
4744,2.768e+02,9.60e+06,9.73e+07,2.73e+05
4745,4.108e+02,1.50e+07,1.56e+08,4.09e+05
4746,3.177e+02,1.06e+07,1.58e+08,3.52e+05
4747,3.131e+02,1.13e+07,1.94e+07,3.33e+05
4748,3.815e+02,1.41e+07,8.22e+07,4.13e+05
4749,4.929e+02,1.75e+07,7.31e+07,4.94e+05
4750,2.605e+02,9.40e+06,1.04e+08,2.42e+05
4751,3.251e+02,1.15e+07,2.61e+07,3.01e+05
4752,3.487e+02,1.19e+07,8.47e+07,3.80e+05
4753,2.789e+02,9.51e+06,1.18e+08,2.68e+05
4754,3.957e+02,1.37e+07,4.26e+07,4.09e+05
4755,3.932e+02,1.39e+07,1.12e+08,3.93e+05
4756,4.229e+02,1.42e+07,7.24e+07,3.73e+05
4757,2.792e+02,1.01e+07,1.17e+08,2.85e+05
4758,3.891e+02,1.37e+07,1.19e+08,3.79e+05
4759,2.797e+02,9.92e+06,1.16e+08,2.64e+05
4760,3.336e+02,1.19e+07,5.58e+07,2.73e+05
4761,3.142e+02,1.20e+07,3.60e+08,3.04e+05
4762,4.022e+02,1.47e+07,7.27e+07,3.91e+05
4763,2.825e+02,1.01e+07,6.91e+07,2.77e+05
4764,3.460e+02,1.21e+07,8.76e+07,3.53e+05
4765,2.632e+02,9.03e+06,2.00e+08,3.02e+05
4766,4.113e+02,1.45e+07,1.45e+08,4.28e+05
4767,3.689e+02,1.32e+07,2.47e+08,3.52e+05
4768,2.766e+02,1.00e+07,1.03e+07,2.75e+05
4769,2.984e+02,1.08e+07,9.37e+07,2.97e+05
4770,3.862e+02,1.33e+07,1.47e+07,4.00e+05
4771,4.033e+02,1.44e+07,8.49e+07,3.83e+05
4772,3.417e+02,1.20e+07,2.86e+08,3.16e+05
4773,3.573e+02,1.34e+07,6.91e+07,3.73e+05
4774,3.284e+02,1.24e+07,4.09e+07,3.54e+05
4775,2.722e+02,9.67e+06,2.79e+07,2.70e+05
4776,2.955e+02,1.04e+07,2.26e+07,2.61e+05
4777,4.154e+02,1.44e+07,1.94e+08,4.43e+05
4778,3.312e+02,1.24e+07,1.58e+08,3.63e+05
4779,3.249e+02,1.09e+07,9.34e+07,2.89e+05
4780,3.214e+02,1.07e+07,3.15e+08,3.42e+05
4781,4.219e+02,1.42e+07,9.94e+07,4.19e+05
4782,3.936e+02,1.34e+07,5.68e+06,3.84e+05
4783,4.847e+02,1.64e+07,2.16e+07,5.09e+05
4784,3.220e+02,1.08e+07,2.24e+08,3.32e+05
4785,4.168e+02,1.60e+07,9.30e+07,3.97e+05
4786,3.710e+02,1.28e+07,5.73e+06,3.80e+05
4787,3.754e+02,1.33e+07,2.28e+08,3.98e+05
4788,3.342e+02,1.17e+07,4.49e+08,3.29e+05
4789,3.188e+02,1.19e+07,2.54e+08,2.86e+05
4790,4.461e+02,1.66e+07,1.05e+08,4.30e+05
4791,3.444e+02,1.25e+07,8.20e+07,3.40e+05
4792,3.678e+02,1.30e+07,1.09e+08,3.61e+05
4793,3.263e+02,1.19e+07,8.00e+07,3.11e+05
4794,3.248e+02,1.13e+07,7.50e+06,3.05e+05
4795,3.187e+02,1.10e+07,1.23e+08,2.99e+05
4796,4.321e+02,1.52e+07,1.70e+07,3.71e+05
4797,4.652e+02,1.66e+07,8.41e+07,4.41e+05
4798,2.794e+02,1.03e+07,3.74e+07,2.92e+05
4799,4.221e+02,1.47e+07,6.15e+07,4.20e+05
4800,4.061e+02,1.39e+07,1.20e+08,4.54e+05
4801,2.937e+02,1.01e+07,3.11e+08,3.12e+05
4802,4.790e+02,1.66e+07,8.59e+07,4.04e+05
4803,3.466e+02,1.26e+07,6.22e+07,3.65e+05
4804,3.186e+02,1.13e+07,1.67e+08,3.37e+05
4805,3.700e+02,1.24e+07,1.18e+08,4.25e+05
4806,3.658e+02,1.26e+07,7.78e+07,3.23e+05
4807,2.986e+02,1.03e+07,5.85e+07,2.69e+05
4808,3.915e+02,1.33e+07,2.33e+08,4.40e+05
4809,3.846e+02,1.32e+07,2.19e+08,3.63e+05
4810,3.281e+02,1.17e+07,6.69e+07,3.34e+05
4811,4.272e+02,1.56e+07,1.11e+07,4.58e+05
4812,5.077e+02,1.76e+07,1.95e+08,5.12e+05
4813,3.781e+02,1.32e+07,1.62e+08,3.97e+05
4814,3.871e+02,1.36e+07,2.64e+08,3.75e+05
4815,3.465e+02,1.22e+07,1.80e+07,3.29e+05
4816,3.282e+02,1.23e+07,3.72e+07,3.05e+05
4817,2.986e+02,1.03e+07,2.68e+08,3.13e+05
4818,4.147e+02,1.55e+07,7.46e+07,4.14e+05
4819,3.194e+02,1.11e+07,1.58e+08,3.05e+05
4820,4.185e+02,1.45e+07,3.85e+06,3.63e+05
4821,3.249e+02,1.18e+07,3.10e+07,2.86e+05
4822,3.908e+02,1.40e+07,7.03e+07,3.81e+05
4823,3.348e+02,1.09e+07,1.33e+08,3.30e+05
4824,3.835e+02,1.42e+07,7.32e+07,3.86e+05
4825,3.597e+02,1.33e+07,1.20e+08,3.73e+05
4826,3.751e+02,1.29e+07,4.62e+07,3.59e+05
4827,3.852e+02,1.33e+07,4.26e+08,4.13e+05
4828,3.413e+02,1.13e+07,4.30e+07,3.53e+05
4829,4.009e+02,1.38e+07,2.35e+07,3.98e+05
4830,3.832e+02,1.32e+07,2.95e+08,3.35e+05
4831,3.942e+02,1.47e+07,3.33e+07,3.83e+05
4832,3.591e+02,1.14e+07,2.64e+07,3.22e+05
4833,2.984e+02,1.05e+07,2.42e+08,3.20e+05
4834,3.476e+02,1.23e+07,3.51e+07,3.61e+05
4835,4.299e+02,1.49e+07,1.71e+08,4.15e+05
4836,4.424e+02,1.52e+07,3.74e+07,4.75e+05
4837,2.764e+02,9.82e+06,4.22e+08,2.70e+05
4838,3.086e+02,1.07e+07,4.10e+07,2.99e+05
4839,3.229e+02,1.11e+07,2.92e+08,3.28e+05
4840,3.320e+02,1.23e+07,1.26e+08,3.24e+05
4841,4.136e+02,1.50e+07,2.13e+08,4.07e+05
4842,4.166e+02,1.47e+07,4.81e+06,4.26e+05
4843,3.417e+02,1.23e+07,2.70e+08,3.11e+05
4844,3.868e+02,1.34e+07,1.39e+08,3.64e+05
4845,2.994e+02,1.04e+07,2.59e+07,2.82e+05
4846,4.040e+02,1.44e+07,9.62e+07,4.05e+05
4847,3.812e+02,1.42e+07,1.37e+08,4.08e+05
4848,3.413e+02,1.18e+07,7.78e+07,3.29e+05
4849,3.973e+02,1.46e+07,5.77e+07,4.31e+05
4850,3.381e+02,1.24e+07,9.76e+07,3.44e+05
4851,2.772e+02,9.55e+06,7.08e+07,2.69e+05
4852,4.074e+02,1.42e+07,2.64e+07,3.88e+05
4853,3.335e+02,1.19e+07,1.64e+08,3.26e+05
4854,2.832e+02,9.94e+06,1.65e+08,2.52e+05
4855,3.212e+02,1.13e+07,1.37e+08,3.35e+05
4856,3.508e+02,1.21e+07,8.33e+07,3.24e+05
4857,3.775e+02,1.30e+07,9.41e+07,3.58e+05
4858,3.620e+02,1.26e+07,3.03e+07,3.63e+05
4859,3.659e+02,1.34e+07,1.47e+07,3.68e+05
4860,4.283e+02,1.42e+07,3.13e+08,4.50e+05
4861,3.674e+02,1.30e+07,1.34e+07,3.65e+05
4862,2.947e+02,9.92e+06,1.37e+08,3.06e+05
4863,3.848e+02,1.33e+07,9.03e+07,3.85e+05
4864,3.272e+02,1.18e+07,2.31e+08,3.41e+05
4865,4.072e+02,1.41e+07,1.80e+08,3.53e+05
4866,3.694e+02,1.25e+07,6.95e+07,3.95e+05
4867,2.812e+02,9.72e+06,7.15e+08,2.49e+05
4868,3.563e+02,1.26e+07,1.95e+08,3.38e+05
4869,3.428e+02,1.21e+07,4.17e+08,3.34e+05
4870,3.448e+02,1.22e+07,2.15e+08,3.57e+05
4871,3.373e+02,1.20e+07,1.53e+08,3.25e+05
4872,3.768e+02,1.35e+07,1.27e+08,3.51e+05
4873,4.253e+02,1.52e+07,2.25e+07,3.95e+05
4874,3.284e+02,1.21e+07,1.14e+08,3.06e+05
4875,3.044e+02,1.15e+07,2.96e+08,3.07e+05
4876,3.402e+02,1.22e+07,1.01e+08,3.41e+05
4877,3.854e+02,1.33e+07,1.55e+08,4.50e+05
4878,3.514e+02,1.23e+07,3.28e+07,3.57e+05
4879,3.170e+02,1.11e+07,2.65e+08,3.06e+05
4880,3.094e+02,1.07e+07,8.80e+07,3.20e+05
4881,3.526e+02,1.25e+07,7.44e+07,3.36e+05
4882,4.254e+02,1.47e+07,4.99e+07,4.67e+05
4883,5.139e+02,1.68e+07,2.66e+08,4.82e+05
4884,5.071e+02,1.82e+07,7.63e+07,4.96e+05
4885,3.956e+02,1.40e+07,1.45e+08,4.50e+05
4886,5.978e+02,2.06e+07,2.19e+08,6.27e+05
4887,3.058e+02,1.09e+07,5.64e+07,2.96e+05
4888,3.489e+02,1.28e+07,2.70e+07,3.30e+05
4889,4.328e+02,1.43e+07,4.68e+07,4.31e+05
4890,3.587e+02,1.20e+07,1.47e+08,3.65e+05
4891,4.503e+02,1.54e+07,2.66e+07,4.64e+05
4892,3.798e+02,1.36e+07,4.63e+06,4.21e+05
4893,3.832e+02,1.29e+07,1.44e+08,3.54e+05
4894,3.268e+02,1.12e+07,9.65e+07,3.26e+05
4895,3.206e+02,1.07e+07,5.65e+07,3.04e+05
4896,4.455e+02,1.56e+07,1.17e+08,4.30e+05
4897,3.043e+02,1.11e+07,2.56e+08,3.18e+05
4898,3.878e+02,1.35e+07,7.16e+06,3.66e+05
4899,3.896e+02,1.30e+07,2.26e+08,3.47e+05
4900,4.037e+02,1.47e+07,1.53e+08,4.01e+05
4901,3.649e+02,1.30e+07,5.07e+07,3.62e+05
4902,3.556e+02,1.26e+07,2.30e+07,3.43e+05
4903,3.443e+02,1.25e+07,4.07e+07,3.71e+05
4904,3.604e+02,1.15e+07,9.22e+07,3.82e+05
4905,4.208e+02,1.50e+07,1.60e+08,4.32e+05
4906,2.987e+02,1.06e+07,3.28e+07,2.80e+05
4907,3.006e+02,1.16e+07,8.23e+07,3.16e+05
4908,3.214e+02,1.09e+07,4.39e+07,3.24e+05
4909,3.308e+02,1.12e+07,6.79e+07,3.09e+05
4910,3.263e+02,1.15e+07,4.44e+08,3.06e+05
4911,2.806e+02,9.99e+06,1.06e+08,2.59e+05
4912,3.203e+02,1.17e+07,4.42e+08,3.68e+05
4913,3.237e+02,1.16e+07,1.84e+08,3.40e+05
4914,3.305e+02,1.22e+07,2.07e+08,3.22e+05
4915,2.993e+02,1.04e+07,4.90e+08,2.51e+05
4916,3.842e+02,1.40e+07,2.70e+08,4.11e+05
4917,3.989e+02,1.33e+07,5.11e+07,4.18e+05
4918,3.513e+02,1.25e+07,2.94e+07,3.54e+05
4919,2.931e+02,1.01e+07,4.48e+07,2.96e+05
4920,3.230e+02,1.20e+07,4.47e+08,3.34e+05
4921,3.357e+02,1.28e+07,1.46e+08,3.31e+05
4922,3.532e+02,1.15e+07,1.70e+07,3.54e+05
4923,2.835e+02,1.02e+07,1.04e+07,2.51e+05
4924,3.665e+02,1.25e+07,5.07e+07,3.67e+05
4925,3.179e+02,1.10e+07,1.17e+08,2.76e+05
4926,4.026e+02,1.36e+07,1.83e+08,4.00e+05
4927,4.237e+02,1.41e+07,3.19e+07,3.79e+05
4928,4.604e+02,1.55e+07,7.31e+07,4.30e+05
4929,4.046e+02,1.42e+07,4.58e+07,3.95e+05
4930,2.797e+02,9.86e+06,2.29e+08,2.35e+05
4931,3.786e+02,1.36e+07,4.08e+08,3.31e+05
4932,3.521e+02,1.17e+07,7.03e+07,3.60e+05
4933,4.157e+02,1.43e+07,2.79e+08,4.44e+05
4934,3.652e+02,1.28e+07,4.51e+07,3.62e+05
4935,4.058e+02,1.46e+07,4.56e+07,3.83e+05
4936,3.330e+02,1.17e+07,2.66e+08,3.86e+05
4937,2.588e+02,9.22e+06,4.98e+07,2.62e+05
4938,2.636e+02,9.47e+06,8.71e+07,2.34e+05
4939,2.896e+02,9.59e+06,2.27e+07,3.00e+05
4940,4.087e+02,1.41e+07,1.23e+08,3.83e+05
4941,3.611e+02,1.30e+07,3.28e+08,3.49e+05
4942,3.027e+02,1.05e+07,4.03e+07,3.15e+05
4943,3.431e+02,1.23e+07,6.23e+07,3.57e+05
4944,3.057e+02,1.04e+07,1.17e+08,3.03e+05
4945,3.650e+02,1.31e+07,2.59e+08,3.82e+05
4946,3.195e+02,1.17e+07,4.08e+07,3.40e+05
4947,3.951e+02,1.36e+07,1.43e+08,3.73e+05
4948,3.330e+02,1.14e+07,4.24e+07,3.49e+05
4949,3.615e+02,1.28e+07,1.37e+08,3.64e+05
4950,3.816e+02,1.28e+07,3.04e+07,3.78e+05
4951,3.863e+02,1.37e+07,3.86e+07,3.34e+05
4952,2.625e+02,9.17e+06,8.66e+07,2.53e+05
4953,2.886e+02,9.89e+06,2.58e+08,2.83e+05
4954,3.565e+02,1.23e+07,1.43e+08,3.64e+05
4955,3.147e+02,1.17e+07,1.71e+08,3.22e+05
4956,3.475e+02,1.21e+07,8.55e+05,3.11e+05
4957,2.857e+02,1.06e+07,2.83e+08,2.62e+05
4958,2.888e+02,1.05e+07,4.04e+08,3.02e+05
4959,3.905e+02,1.35e+07,1.86e+08,3.66e+05
4960,3.592e+02,1.25e+07,9.47e+07,3.33e+05
4961,3.998e+02,1.40e+07,9.72e+07,3.61e+05
4962,4.134e+02,1.42e+07,2.78e+08,3.50e+05
4963,3.312e+02,1.13e+07,3.48e+07,3.11e+05
4964,3.432e+02,1.26e+07,1.13e+08,3.36e+05
4965,3.744e+02,1.29e+07,3.40e+07,3.13e+05
4966,3.316e+02,1.14e+07,2.67e+07,3.47e+05
4967,2.635e+02,9.40e+06,2.74e+07,2.60e+05
4968,3.566e+02,1.24e+07,2.10e+07,3.39e+05
4969,3.191e+02,1.10e+07,1.89e+08,3.24e+05
4970,2.866e+02,1.02e+07,4.45e+07,2.86e+05
4971,3.437e+02,1.18e+07,4.21e+08,3.24e+05
4972,3.934e+02,1.43e+07,2.16e+07,3.82e+05
4973,2.835e+02,1.01e+07,1.07e+08,2.83e+05
4974,3.667e+02,1.27e+07,2.03e+08,3.61e+05
4975,3.200e+02,1.12e+07,2.66e+08,3.23e+05
4976,3.845e+02,1.38e+07,1.38e+08,4.04e+05
4977,3.651e+02,1.31e+07,1.27e+08,3.38e+05
4978,3.149e+02,1.08e+07,1.80e+07,3.00e+05
4979,3.157e+02,1.09e+07,7.98e+07,3.19e+05
4980,3.515e+02,1.22e+07,2.07e+08,3.67e+05
4981,3.351e+02,1.18e+07,2.65e+08,3.12e+05
4982,3.995e+02,1.38e+07,5.17e+07,4.13e+05
4983,3.279e+02,1.15e+07,4.10e+06,3.10e+05
4984,3.299e+02,1.13e+07,1.86e+08,3.07e+05
4985,4.249e+02,1.50e+07,9.50e+07,4.49e+05
4986,3.150e+02,1.14e+07,1.30e+07,3.24e+05
4987,3.765e+02,1.36e+07,7.24e+07,3.89e+05
4988,3.613e+02,1.30e+07,3.11e+07,3.45e+05
4989,3.431e+02,1.26e+07,2.47e+08,3.17e+05
4990,3.618e+02,1.23e+07,5.13e+07,3.59e+05
4991,3.258e+02,1.15e+07,2.00e+08,3.25e+05
4992,2.994e+02,1.09e+07,3.08e+07,2.89e+05
4993,4.946e+02,1.67e+07,3.90e+07,4.48e+05
4994,3.864e+02,1.37e+07,9.30e+07,4.18e+05
4995,3.863e+02,1.34e+07,5.56e+08,3.94e+05
4996,3.409e+02,1.26e+07,7.88e+07,3.41e+05
4997,3.447e+02,1.23e+07,2.13e+08,3.51e+05
4998,3.073e+02,1.09e+07,9.36e+07,3.12e+05
4999,4.520e+02,1.57e+07,2.36e+07,3.88e+05
5000,4.182e+02,1.44e+07,1.33e+08,3.94e+05
5001,3.488e+02,1.24e+07,1.58e+08,3.25e+05
5002,4.232e+02,1.53e+07,1.23e+07,4.51e+05
5003,3.207e+02,1.08e+07,6.08e+07,3.10e+05
5004,3.612e+02,1.31e+07,3.41e+07,3.76e+05
5005,3.205e+02,1.13e+07,1.52e+07,3.02e+05
5006,3.000e+02,1.08e+07,2.43e+07,2.82e+05
5007,3.991e+02,1.44e+07,1.90e+07,3.92e+05
5008,3.847e+02,1.40e+07,1.49e+08,3.83e+05
5009,3.881e+02,1.43e+07,1.72e+08,4.12e+05
5010,3.124e+02,1.06e+07,3.92e+07,2.93e+05
5011,3.711e+02,1.32e+07,8.12e+07,4.13e+05
5012,3.911e+02,1.43e+07,1.05e+08,3.86e+05
5013,2.717e+02,9.70e+06,1.43e+08,2.75e+05
5014,5.089e+02,1.82e+07,9.05e+07,4.89e+05
5015,3.819e+02,1.28e+07,1.01e+08,3.93e+05
5016,3.589e+02,1.24e+07,1.38e+08,3.62e+05
5017,4.118e+02,1.44e+07,1.66e+08,4.04e+05
5018,3.601e+02,1.31e+07,1.45e+08,3.63e+05
5019,3.791e+02,1.38e+07,9.79e+07,3.29e+05
5020,2.814e+02,1.00e+07,7.62e+07,2.80e+05
5021,4.551e+02,1.62e+07,1.72e+08,4.68e+05
5022,4.178e+02,1.53e+07,4.48e+07,4.02e+05
5023,3.342e+02,1.14e+07,6.84e+07,3.57e+05
5024,3.235e+02,1.18e+07,4.34e+08,3.04e+05
5025,3.110e+02,1.09e+07,6.97e+07,2.99e+05
5026,3.315e+02,1.12e+07,2.19e+08,3.44e+05
5027,3.310e+02,1.15e+07,2.01e+08,3.30e+05
5028,3.451e+02,1.29e+07,7.91e+07,3.04e+05
5029,3.399e+02,1.24e+07,2.14e+08,3.35e+05
5030,2.974e+02,1.10e+07,2.96e+08,2.35e+05
5031,4.458e+02,1.49e+07,7.81e+07,4.49e+05
5032,3.318e+02,1.10e+07,1.57e+08,3.40e+05
5033,4.069e+02,1.44e+07,7.12e+07,4.32e+05
5034,3.529e+02,1.18e+07,9.90e+07,3.51e+05
5035,3.160e+02,1.10e+07,7.55e+07,2.77e+05
5036,4.274e+02,1.48e+07,5.20e+07,4.70e+05
5037,3.672e+02,1.28e+07,6.47e+07,3.74e+05
5038,2.797e+02,9.76e+06,1.83e+08,2.69e+05
5039,3.828e+02,1.32e+07,9.93e+07,4.09e+05
5040,4.230e+02,1.47e+07,9.35e+06,4.28e+05
5041,3.803e+02,1.32e+07,7.84e+07,3.42e+05
5042,2.573e+02,9.58e+06,1.67e+08,2.38e+05
5043,3.137e+02,1.05e+07,7.07e+07,2.65e+05
5044,3.511e+02,1.26e+07,1.13e+08,3.18e+05
5045,2.986e+02,1.06e+07,4.08e+07,2.78e+05
5046,3.371e+02,1.26e+07,4.96e+07,3.11e+05
5047,3.187e+02,1.17e+07,1.47e+08,3.13e+05
5048,3.481e+02,1.19e+07,1.18e+08,3.36e+05
5049,3.418e+02,1.25e+07,2.05e+08,3.75e+05
5050,2.971e+02,1.04e+07,4.26e+07,2.73e+05
5051,3.194e+02,1.19e+07,1.92e+08,3.29e+05
5052,2.694e+02,9.19e+06,1.31e+08,2.57e+05
5053,3.635e+02,1.28e+07,2.55e+08,3.85e+05
5054,3.660e+02,1.29e+07,3.34e+08,3.73e+05
5055,3.577e+02,1.29e+07,3.16e+07,3.86e+05
5056,2.629e+02,9.68e+06,5.32e+07,2.58e+05
5057,3.755e+02,1.28e+07,3.50e+08,3.90e+05
5058,3.210e+02,1.10e+07,4.35e+08,3.29e+05
5059,3.807e+02,1.33e+07,1.46e+08,3.86e+05
5060,3.843e+02,1.36e+07,1.89e+08,3.27e+05
5061,2.810e+02,9.77e+06,4.96e+07,2.70e+05
5062,4.112e+02,1.33e+07,1.28e+08,4.27e+05
5063,3.182e+02,1.06e+07,1.70e+08,3.05e+05
5064,3.946e+02,1.34e+07,8.81e+07,4.05e+05
5065,3.290e+02,1.22e+07,5.20e+07,3.17e+05
5066,3.150e+02,1.16e+07,1.64e+08,3.14e+05
5067,3.574e+02,1.25e+07,2.81e+07,3.71e+05
5068,3.807e+02,1.33e+07,1.90e+08,3.80e+05
5069,3.459e+02,1.20e+07,1.89e+08,3.31e+05
5070,4.731e+02,1.72e+07,1.61e+08,4.73e+05
5071,4.468e+02,1.58e+07,1.04e+08,4.50e+05
5072,3.217e+02,1.14e+07,1.11e+08,3.09e+05
5073,3.554e+02,1.23e+07,1.80e+08,3.36e+05
5074,4.170e+02,1.43e+07,1.81e+07,4.02e+05
5075,3.641e+02,1.22e+07,5.53e+07,3.59e+05
5076,4.188e+02,1.47e+07,1.41e+08,3.93e+05
5077,3.594e+02,1.31e+07,2.14e+07,3.24e+05
5078,3.336e+02,1.21e+07,2.95e+07,3.24e+05
5079,3.989e+02,1.44e+07,1.98e+08,4.14e+05
5080,3.040e+02,1.08e+07,1.58e+08,3.14e+05
5081,3.127e+02,1.15e+07,7.21e+07,2.79e+05
5082,3.787e+02,1.36e+07,3.29e+08,3.55e+05
5083,3.756e+02,1.36e+07,5.65e+07,3.24e+05
5084,3.452e+02,1.19e+07,1.35e+07,3.36e+05
5085,3.340e+02,1.19e+07,1.50e+08,2.98e+05
5086,3.406e+02,1.25e+07,8.68e+06,2.85e+05
5087,3.696e+02,1.27e+07,2.87e+07,3.42e+05
5088,4.806e+02,1.64e+07,1.24e+08,5.19e+05
5089,4.194e+02,1.45e+07,1.05e+08,3.97e+05
5090,4.043e+02,1.37e+07,1.11e+08,4.09e+05
5091,5.140e+02,1.85e+07,8.61e+07,5.00e+05
5092,3.581e+02,1.35e+07,4.46e+07,3.49e+05
5093,2.773e+02,9.45e+06,1.32e+08,2.27e+05
5094,3.188e+02,1.13e+07,4.94e+07,3.42e+05
5095,3.220e+02,1.09e+07,1.46e+08,3.34e+05
5096,2.924e+02,1.04e+07,2.08e+07,3.11e+05
5097,3.369e+02,1.18e+07,1.47e+08,3.41e+05
5098,3.266e+02,1.19e+07,2.02e+08,3.25e+05
5099,3.076e+02,1.05e+07,1.02e+08,2.86e+05
5100,4.014e+02,1.38e+07,5.21e+07,3.52e+05
5101,4.754e+02,1.73e+07,6.03e+07,3.83e+05
5102,3.801e+02,1.41e+07,1.42e+08,4.19e+05
5103,3.616e+02,1.34e+07,6.41e+07,3.50e+05
5104,4.434e+02,1.60e+07,9.74e+07,4.23e+05
5105,4.156e+02,1.43e+07,4.21e+07,4.04e+05
5106,3.136e+02,1.11e+07,9.39e+06,2.95e+05
5107,4.306e+02,1.61e+07,9.70e+07,4.00e+05
5108,3.135e+02,1.11e+07,2.86e+08,3.13e+05
5109,2.982e+02,1.05e+07,2.23e+08,2.74e+05
5110,3.658e+02,1.28e+07,2.54e+08,4.04e+05
5111,3.687e+02,1.28e+07,9.14e+07,3.64e+05
5112,3.740e+02,1.35e+07,5.62e+07,3.87e+05
5113,2.609e+02,8.91e+06,3.15e+08,2.18e+05
5114,3.263e+02,1.14e+07,5.86e+07,3.34e+05
5115,3.967e+02,1.38e+07,1.26e+08,3.81e+05
5116,2.629e+02,9.28e+06,1.05e+08,2.63e+05
5117,3.327e+02,1.18e+07,1.62e+08,3.27e+05
5118,3.699e+02,1.31e+07,2.07e+07,3.53e+05
5119,3.223e+02,1.12e+07,2.40e+08,2.82e+05
5120,3.211e+02,1.12e+07,6.07e+07,3.00e+05
5121,3.766e+02,1.37e+07,1.73e+08,3.74e+05
5122,3.940e+02,1.37e+07,1.98e+08,3.57e+05
5123,3.684e+02,1.27e+07,2.34e+08,3.87e+05
5124,3.926e+02,1.38e+07,8.67e+07,3.73e+05
5125,4.150e+02,1.48e+07,2.93e+07,4.61e+05
5126,2.744e+02,9.93e+06,1.57e+07,2.62e+05
5127,3.989e+02,1.41e+07,1.63e+08,3.64e+05
5128,2.637e+02,9.37e+06,5.27e+08,2.57e+05
5129,2.691e+02,9.94e+06,1.72e+08,2.64e+05
5130,3.342e+02,1.19e+07,5.33e+07,3.49e+05
5131,4.751e+02,1.70e+07,8.34e+07,4.72e+05
5132,3.522e+02,1.29e+07,1.96e+07,3.39e+05
5133,2.741e+02,9.63e+06,5.41e+07,2.73e+05
5134,3.715e+02,1.30e+07,1.48e+08,3.66e+05
5135,3.968e+02,1.39e+07,8.83e+07,3.73e+05
5136,3.444e+02,1.20e+07,7.55e+07,3.47e+05
5137,3.480e+02,1.15e+07,3.08e+08,3.30e+05
5138,4.552e+02,1.54e+07,2.51e+08,4.35e+05
5139,4.639e+02,1.58e+07,1.75e+08,5.26e+05
5140,3.825e+02,1.28e+07,2.45e+08,3.90e+05
5141,4.561e+02,1.59e+07,3.90e+07,4.87e+05
5142,4.136e+02,1.51e+07,3.91e+08,4.10e+05
5143,3.035e+02,1.12e+07,9.17e+07,2.77e+05
5144,3.992e+02,1.40e+07,1.17e+08,4.19e+05
5145,4.220e+02,1.42e+07,6.93e+07,4.58e+05
5146,4.189e+02,1.44e+07,2.21e+07,3.68e+05
5147,4.153e+02,1.55e+07,7.88e+07,4.04e+05
5148,3.613e+02,1.27e+07,1.58e+08,3.36e+05
5149,4.554e+02,1.52e+07,1.18e+08,4.61e+05
5150,3.114e+02,1.15e+07,1.59e+08,2.97e+05
5151,4.160e+02,1.46e+07,8.53e+07,3.94e+05
5152,3.214e+02,1.09e+07,7.12e+07,3.01e+05
5153,3.441e+02,1.21e+07,6.86e+07,3.18e+05
5154,4.365e+02,1.37e+07,6.45e+07,4.68e+05
5155,3.141e+02,1.09e+07,5.32e+07,2.99e+05
5156,3.291e+02,1.20e+07,1.57e+08,3.23e+05
5157,3.613e+02,1.26e+07,1.25e+08,3.12e+05
5158,3.582e+02,1.28e+07,5.24e+07,3.11e+05
5159,3.689e+02,1.31e+07,1.77e+08,3.69e+05
5160,2.694e+02,9.59e+06,2.06e+07,2.70e+05
5161,4.393e+02,1.51e+07,1.17e+07,4.54e+05
5162,3.807e+02,1.38e+07,1.78e+07,3.77e+05
5163,3.973e+02,1.28e+07,7.28e+07,4.21e+05
5164,4.366e+02,1.61e+07,3.82e+07,4.57e+05
5165,4.037e+02,1.46e+07,3.36e+07,3.86e+05
5166,3.146e+02,1.12e+07,1.76e+08,2.98e+05
5167,3.363e+02,1.24e+07,2.00e+08,3.37e+05
5168,3.441e+02,1.27e+07,1.13e+08,3.57e+05
5169,2.914e+02,1.07e+07,1.84e+08,2.98e+05
5170,3.721e+02,1.32e+07,4.22e+07,3.58e+05
5171,3.696e+02,1.32e+07,3.37e+07,3.21e+05
5172,3.984e+02,1.28e+07,1.43e+08,4.15e+05
5173,3.967e+02,1.34e+07,1.10e+08,3.81e+05
5174,3.895e+02,1.42e+07,2.08e+08,3.98e+05
