iteration,solid_sediment_kg,solid_cs137_Bq,liquid_cs137_bq,solid_am241_bq
5776,3.062e+02,4.73e+06,1.51e+07,1.15e+05
5777,3.346e+02,4.26e+06,1.14e+08,1.09e+05
5778,3.114e+02,4.63e+06,4.86e+07,1.25e+05
5779,3.633e+02,5.08e+06,1.70e+08,1.34e+05
5780,3.104e+02,4.24e+06,2.62e+07,1.17e+05
5781,3.140e+02,5.27e+06,2.18e+07,1.48e+05
5782,3.365e+02,3.76e+06,7.39e+06,8.84e+04
5783,3.552e+02,5.92e+06,7.25e+07,1.69e+05
5784,2.910e+02,4.45e+06,0.00e+00,1.22e+05
5785,4.141e+02,5.13e+06,7.48e+07,1.37e+05
5786,3.673e+02,4.04e+06,4.91e+07,9.01e+04
5787,3.718e+02,4.66e+06,1.19e+08,1.26e+05
5788,3.129e+02,4.66e+06,1.12e+08,1.30e+05
5789,3.415e+02,4.38e+06,3.82e+07,1.15e+05
5790,3.712e+02,4.24e+06,7.83e+07,1.03e+05
5791,3.233e+02,4.77e+06,1.82e+07,1.25e+05
5792,3.086e+02,4.70e+06,3.73e+07,1.16e+05
5793,4.186e+02,4.87e+06,2.18e+08,1.22e+05
5794,3.324e+02,4.56e+06,4.17e+07,1.25e+05
5795,3.519e+02,4.53e+06,9.74e+07,1.10e+05
5796,3.997e+02,4.29e+06,2.03e+08,1.13e+05
5797,3.320e+02,4.19e+06,6.73e+07,1.03e+05
5798,3.511e+02,5.18e+06,3.53e+07,1.40e+05
5799,3.159e+02,4.71e+06,5.09e+07,1.11e+05
5800,3.492e+02,4.50e+06,2.09e+08,1.10e+05
5801,3.219e+02,5.01e+06,2.32e+08,1.28e+05
5802,4.014e+02,5.53e+06,3.85e+07,1.64e+05
5803,3.873e+02,4.21e+06,4.26e+07,1.10e+05
5804,3.107e+02,4.29e+06,2.23e+07,1.08e+05
5805,3.535e+02,4.90e+06,1.15e+08,1.15e+05
5806,3.773e+02,4.06e+06,1.88e+08,1.01e+05
5807,3.260e+02,3.79e+06,1.91e+08,9.35e+04
5808,3.576e+02,3.92e+06,7.13e+07,9.65e+04
5809,3.791e+02,4.86e+06,1.61e+08,1.28e+05
5810,3.935e+02,4.04e+06,2.01e+08,1.05e+05
5811,3.658e+02,4.36e+06,1.74e+07,1.11e+05
5812,3.016e+02,4.86e+06,5.01e+07,1.27e+05
5813,3.676e+02,4.96e+06,9.08e+06,1.46e+05
5814,3.133e+02,4.52e+06,3.55e+08,1.16e+05
5815,3.327e+02,4.17e+06,3.19e+08,1.09e+05
5816,3.293e+02,3.93e+06,4.46e+07,9.89e+04
5817,2.753e+02,4.08e+06,9.61e+06,1.04e+05
5818,3.478e+02,4.50e+06,8.71e+07,1.04e+05
5819,3.727e+02,5.25e+06,2.31e+07,1.42e+05
5820,4.280e+02,5.30e+06,6.34e+06,1.36e+05
5821,3.536e+02,4.50e+06,1.29e+08,1.11e+05
5822,3.842e+02,5.07e+06,1.96e+08,1.27e+05
5823,3.938e+02,4.60e+06,2.43e+07,1.12e+05
5824,4.035e+02,4.73e+06,1.16e+08,1.34e+05
5825,4.740e+02,5.89e+06,1.14e+08,1.80e+05
5826,3.547e+02,4.34e+06,2.07e+08,1.14e+05
5827,3.151e+02,4.30e+06,6.65e+07,1.03e+05
5828,3.692e+02,4.67e+06,1.42e+08,1.23e+05
5829,2.998e+02,4.19e+06,4.57e+07,9.77e+04
5830,3.374e+02,4.37e+06,8.59e+07,1.21e+05
5831,3.333e+02,3.71e+06,1.35e+07,8.70e+04
5832,4.613e+02,4.41e+06,8.10e+06,1.07e+05
5833,3.459e+02,3.86e+06,7.58e+07,9.42e+04
5834,3.128e+02,4.10e+06,7.99e+07,1.02e+05
5835,3.230e+02,5.26e+06,2.83e+07,1.26e+05
5836,2.937e+02,4.58e+06,1.16e+08,1.25e+05
5837,3.553e+02,4.26e+06,1.06e+08,1.01e+05
5838,3.049e+02,4.91e+06,1.11e+08,1.28e+05
5839,3.797e+02,4.61e+06,4.16e+07,1.21e+05
5840,3.751e+02,4.37e+06,3.15e+07,1.18e+05
5841,3.512e+02,4.53e+06,1.13e+08,1.23e+05
5842,3.086e+02,4.47e+06,2.59e+08,1.12e+05
5843,2.980e+02,4.18e+06,2.51e+08,9.84e+04
5844,3.323e+02,3.97e+06,4.84e+07,1.03e+05
5845,3.906e+02,5.01e+06,3.58e+07,1.32e+05
5846,3.768e+02,4.78e+06,2.08e+08,1.18e+05
5847,3.768e+02,4.74e+06,9.26e+07,1.31e+05
5848,3.683e+02,4.08e+06,5.82e+07,1.14e+05
5849,4.056e+02,5.60e+06,6.51e+07,1.48e+05
5850,3.518e+02,5.15e+06,1.88e+07,1.32e+05
5851,3.953e+02,4.07e+06,1.37e+08,9.44e+04
5852,3.291e+02,3.32e+06,1.70e+08,7.25e+04
5853,3.705e+02,4.23e+06,7.58e+07,1.07e+05
5854,2.846e+02,4.56e+06,5.30e+07,1.11e+05
5855,2.604e+02,4.32e+06,6.94e+07,1.01e+05
5856,4.233e+02,4.65e+06,1.17e+08,1.20e+05
5857,3.605e+02,4.17e+06,1.53e+08,1.24e+05
5858,3.741e+02,4.34e+06,6.23e+07,1.24e+05
5859,4.992e+02,4.69e+06,6.51e+07,1.04e+05
5860,4.274e+02,5.72e+06,1.42e+08,1.42e+05
5861,3.242e+02,4.42e+06,4.49e+07,1.13e+05
5862,2.721e+02,3.53e+06,2.90e+08,8.36e+04
5863,3.501e+02,4.12e+06,4.45e+07,1.11e+05
5864,3.785e+02,5.42e+06,3.14e+07,1.45e+05
5865,3.604e+02,5.07e+06,2.39e+08,1.42e+05
5866,3.400e+02,4.69e+06,1.32e+08,1.22e+05
5867,3.472e+02,5.40e+06,2.74e+07,1.32e+05
5868,3.242e+02,5.15e+06,2.53e+08,1.17e+05
5869,3.850e+02,4.72e+06,2.03e+08,1.31e+05
5870,3.190e+02,4.00e+06,8.01e+07,1.05e+05
5871,3.047e+02,4.31e+06,4.77e+07,1.14e+05
5872,3.569e+02,4.11e+06,1.85e+08,9.58e+04
5873,4.205e+02,4.42e+06,4.96e+07,1.25e+05
5874,3.699e+02,4.45e+06,5.15e+07,1.25e+05
5875,5.155e+02,4.96e+06,9.09e+07,1.22e+05
5876,3.332e+02,5.00e+06,9.10e+07,1.34e+05
5877,3.972e+02,4.71e+06,2.86e+06,1.20e+05
5878,3.282e+02,4.59e+06,6.13e+07,1.24e+05
5879,2.885e+02,3.82e+06,6.91e+07,9.79e+04
5880,3.763e+02,4.18e+06,2.99e+08,1.27e+05
5881,4.354e+02,5.13e+06,2.03e+08,1.24e+05
5882,3.262e+02,3.96e+06,6.17e+07,1.00e+05
5883,3.234e+02,4.39e+06,3.12e+07,1.05e+05
5884,3.821e+02,5.17e+06,1.07e+08,1.45e+05
5885,3.005e+02,3.69e+06,1.32e+08,1.03e+05
5886,4.073e+02,4.90e+06,5.95e+07,1.34e+05
5887,3.763e+02,4.06e+06,1.35e+08,9.52e+04
5888,3.943e+02,4.78e+06,1.27e+08,1.24e+05
5889,3.286e+02,4.47e+06,5.27e+07,1.10e+05
5890,3.260e+02,4.72e+06,9.51e+07,1.24e+05
5891,3.945e+02,5.40e+06,3.26e+08,1.57e+05
5892,3.451e+02,3.65e+06,2.92e+08,9.59e+04
5893,4.406e+02,4.32e+06,1.79e+07,1.15e+05
5894,3.586e+02,4.97e+06,2.02e+08,1.26e+05
5895,3.368e+02,4.22e+06,2.95e+07,9.57e+04
5896,3.964e+02,4.70e+06,2.51e+07,1.27e+05
5897,3.615e+02,4.20e+06,1.50e+08,1.07e+05
5898,4.697e+02,5.03e+06,6.51e+07,1.41e+05
5899,3.629e+02,4.38e+06,2.36e+08,1.07e+05
5900,3.172e+02,4.52e+06,1.03e+08,1.33e+05
5901,4.306e+02,5.46e+06,9.21e+07,1.44e+05
5902,3.001e+02,4.36e+06,2.95e+08,1.17e+05
5903,3.436e+02,4.09e+06,1.04e+07,1.00e+05
5904,3.401e+02,5.40e+06,8.62e+07,1.40e+05
5905,3.708e+02,4.15e+06,3.42e+07,9.79e+04
5906,3.232e+02,3.65e+06,1.63e+08,9.50e+04
5907,2.985e+02,4.18e+06,2.28e+08,1.06e+05
5908,4.086e+02,4.78e+06,3.42e+07,1.36e+05
5909,3.942e+02,4.94e+06,1.35e+08,1.28e+05
5910,3.070e+02,3.83e+06,1.00e+08,1.09e+05
5911,3.268e+02,4.31e+06,2.47e+08,1.05e+05
5912,3.210e+02,4.88e+06,8.77e+07,1.18e+05
5913,4.042e+02,5.63e+06,1.11e+07,1.71e+05
5914,3.713e+02,4.87e+06,1.98e+07,1.33e+05
5915,3.618e+02,5.53e+06,2.21e+06,1.60e+05
5916,3.024e+02,5.03e+06,5.80e+07,1.36e+05
5917,3.400e+02,5.30e+06,1.08e+08,1.70e+05
5918,3.468e+02,4.55e+06,2.03e+08,1.05e+05
5919,4.149e+02,4.30e+06,8.76e+07,1.15e+05
5920,3.708e+02,4.65e+06,8.57e+07,1.31e+05
5921,2.782e+02,4.27e+06,6.46e+07,1.08e+05
5922,3.582e+02,4.39e+06,3.72e+07,1.13e+05
5923,3.146e+02,4.63e+06,1.07e+08,1.21e+05
5924,3.607e+02,4.29e+06,9.81e+07,1.06e+05
5925,3.579e+02,4.71e+06,1.11e+08,1.23e+05
5926,4.201e+02,5.51e+06,1.45e+08,1.51e+05
5927,4.097e+02,4.93e+06,2.01e+08,1.26e+05
5928,3.088e+02,4.34e+06,1.71e+08,9.37e+04
5929,3.348e+02,3.68e+06,1.46e+07,8.51e+04
5930,3.237e+02,4.48e+06,7.55e+07,1.17e+05
5931,3.360e+02,4.36e+06,2.54e+08,1.11e+05
5932,3.692e+02,4.51e+06,1.10e+08,1.30e+05
5933,3.301e+02,4.59e+06,3.85e+08,1.15e+05
5934,4.340e+02,5.16e+06,4.28e+06,1.30e+05
5935,3.725e+02,4.71e+06,1.11e+08,1.22e+05
5936,3.306e+02,4.66e+06,1.09e+08,1.24e+05
5937,3.363e+02,4.55e+06,5.27e+08,1.19e+05
5938,2.892e+02,4.85e+06,2.20e+08,1.24e+05
5939,4.477e+02,4.59e+06,2.33e+08,1.11e+05
5940,3.537e+02,4.76e+06,5.52e+07,1.29e+05
5941,4.025e+02,6.22e+06,6.90e+07,1.69e+05
5942,3.578e+02,4.98e+06,4.61e+07,1.37e+05
5943,3.247e+02,3.53e+06,2.84e+08,8.82e+04
5944,3.462e+02,4.53e+06,8.09e+07,1.27e+05
5945,4.323e+02,4.55e+06,8.24e+07,1.05e+05
5946,3.572e+02,4.37e+06,9.62e+07,1.17e+05
5947,3.614e+02,4.27e+06,2.10e+08,1.03e+05
5948,3.806e+02,4.78e+06,1.07e+08,1.23e+05
5949,3.690e+02,4.94e+06,2.06e+08,1.27e+05
5950,3.636e+02,4.83e+06,1.47e+07,1.18e+05
5951,3.093e+02,3.65e+06,1.30e+08,8.72e+04
5952,4.123e+02,4.01e+06,2.25e+07,1.10e+05
5953,3.008e+02,3.69e+06,8.41e+07,8.55e+04
5954,3.288e+02,5.09e+06,1.28e+08,1.10e+05
5955,2.577e+02,3.74e+06,1.31e+08,8.21e+04
5956,3.662e+02,4.71e+06,2.27e+08,1.31e+05
5957,3.290e+02,3.50e+06,3.61e+07,8.99e+04
5958,3.633e+02,4.87e+06,1.84e+07,1.31e+05
5959,2.371e+02,4.21e+06,2.32e+07,1.07e+05
5960,4.533e+02,4.86e+06,1.30e+08,1.16e+05
5961,4.791e+02,4.80e+06,9.88e+07,1.25e+05
5962,3.025e+02,4.45e+06,2.44e+08,1.03e+05
5963,4.044e+02,4.86e+06,3.54e+08,1.21e+05
5964,2.953e+02,4.42e+06,9.94e+06,1.04e+05
5965,3.380e+02,4.93e+06,8.99e+07,1.40e+05
5966,3.381e+02,5.48e+06,1.26e+08,1.52e+05
5967,3.377e+02,4.94e+06,9.96e+07,1.39e+05
5968,3.688e+02,4.14e+06,1.13e+08,1.04e+05
5969,3.352e+02,3.98e+06,1.55e+08,1.09e+05
5970,3.218e+02,3.98e+06,4.48e+07,1.05e+05
5971,3.670e+02,4.85e+06,2.95e+08,1.42e+05
5972,3.650e+02,3.92e+06,4.71e+07,9.84e+04
5973,3.596e+02,4.52e+06,1.31e+08,1.06e+05
5974,2.789e+02,4.07e+06,2.04e+08,1.23e+05
5975,3.005e+02,4.08e+06,5.68e+06,9.96e+04
5976,4.628e+02,4.86e+06,5.81e+07,1.37e+05
5977,4.122e+02,4.59e+06,3.45e+08,1.18e+05
5978,2.950e+02,4.28e+06,1.80e+07,1.26e+05
5979,3.050e+02,4.04e+06,2.82e+08,1.00e+05
5980,3.475e+02,3.98e+06,2.16e+08,1.17e+05
5981,3.369e+02,4.32e+06,3.03e+08,1.24e+05
5982,3.191e+02,4.37e+06,1.04e+08,1.17e+05
5983,2.648e+02,4.14e+06,1.41e+08,1.01e+05
5984,3.084e+02,4.15e+06,4.02e+07,1.09e+05
5985,4.557e+02,5.24e+06,4.19e+08,1.41e+05
5986,2.861e+02,4.97e+06,1.84e+08,1.38e+05
5987,3.727e+02,5.08e+06,9.95e+07,1.50e+05
5988,4.287e+02,5.31e+06,9.92e+07,1.30e+05
5989,3.792e+02,5.15e+06,1.62e+08,1.42e+05
5990,3.130e+02,4.55e+06,1.81e+08,1.24e+05
5991,3.474e+02,4.04e+06,2.82e+08,9.82e+04
5992,4.134e+02,4.29e+06,5.20e+07,1.06e+05
5993,3.656e+02,4.85e+06,1.37e+08,1.10e+05
5994,4.230e+02,4.68e+06,1.69e+08,1.25e+05
5995,4.427e+02,4.26e+06,3.25e+07,1.05e+05
5996,3.525e+02,4.32e+06,2.59e+08,1.17e+05
5997,2.688e+02,3.44e+06,2.25e+08,9.75e+04
5998,2.990e+02,4.44e+06,1.30e+08,1.16e+05
5999,2.459e+02,3.72e+06,2.90e+07,9.02e+04
6000,3.745e+02,4.33e+06,2.49e+08,1.23e+05
6001,3.961e+02,5.12e+06,4.21e+08,1.51e+05
6002,4.096e+02,4.75e+06,8.53e+07,1.13e+05
6003,3.560e+02,4.72e+06,1.14e+08,1.36e+05
6004,3.511e+02,4.08e+06,5.37e+07,1.04e+05
6005,3.586e+02,4.46e+06,2.92e+08,1.07e+05
6006,3.095e+02,3.87e+06,1.46e+08,9.43e+04
6007,3.609e+02,4.07e+06,2.35e+08,9.94e+04
6008,2.882e+02,4.55e+06,1.38e+08,1.21e+05
6009,3.510e+02,4.72e+06,7.69e+06,1.21e+05
6010,4.262e+02,4.54e+06,1.40e+08,1.28e+05
6011,4.457e+02,4.43e+06,1.43e+08,1.16e+05
6012,3.629e+02,4.04e+06,1.13e+08,1.02e+05
6013,3.711e+02,5.10e+06,1.42e+08,1.31e+05
6014,3.591e+02,3.83e+06,7.32e+07,1.07e+05
6015,2.980e+02,4.54e+06,4.24e+07,1.17e+05
6016,2.701e+02,4.12e+06,9.27e+07,1.02e+05
6017,2.575e+02,3.69e+06,1.56e+08,1.04e+05
6018,3.079e+02,4.23e+06,1.33e+07,1.19e+05
6019,3.520e+02,4.21e+06,1.79e+07,1.03e+05
6020,4.795e+02,4.90e+06,3.99e+07,1.37e+05
6021,3.250e+02,4.60e+06,3.79e+07,1.22e+05
6022,4.280e+02,4.41e+06,1.82e+08,1.20e+05
6023,3.427e+02,3.96e+06,5.05e+06,1.05e+05
6024,2.807e+02,4.75e+06,3.97e+08,1.35e+05
6025,3.300e+02,4.87e+06,1.65e+08,1.32e+05
6026,3.928e+02,5.08e+06,9.42e+07,1.36e+05
6027,2.929e+02,4.41e+06,3.02e+08,1.10e+05
6028,3.646e+02,4.34e+06,4.44e+07,1.03e+05
6029,3.452e+02,3.20e+06,2.16e+07,7.75e+04
6030,3.155e+02,4.27e+06,7.47e+07,1.12e+05
6031,3.710e+02,5.13e+06,1.11e+08,1.19e+05
6032,3.725e+02,4.77e+06,1.88e+08,1.39e+05
6033,4.481e+02,5.70e+06,1.04e+07,1.45e+05
6034,3.499e+02,3.88e+06,4.13e+06,8.77e+04
6035,3.827e+02,4.72e+06,2.74e+07,1.17e+05
6036,3.279e+02,4.83e+06,2.65e+08,1.24e+05
6037,3.125e+02,4.20e+06,1.36e+08,1.18e+05
6038,4.133e+02,4.48e+06,8.77e+07,1.20e+05
6039,3.253e+02,3.94e+06,5.73e+07,9.68e+04
6040,3.197e+02,4.38e+06,3.70e+08,1.19e+05
6041,4.093e+02,5.08e+06,1.30e+08,1.33e+05
6042,3.916e+02,4.87e+06,3.69e+07,1.18e+05
6043,4.352e+02,3.78e+06,6.00e+07,9.70e+04
6044,3.947e+02,4.90e+06,1.32e+07,1.33e+05
6045,3.775e+02,5.32e+06,1.49e+08,1.46e+05
6046,3.738e+02,4.20e+06,1.21e+08,1.17e+05
6047,4.242e+02,4.21e+06,3.02e+07,1.24e+05
6048,3.668e+02,3.61e+06,4.48e+07,9.37e+04
6049,4.376e+02,5.38e+06,5.92e+07,1.45e+05
6050,3.306e+02,4.43e+06,1.55e+08,1.19e+05
6051,3.171e+02,4.31e+06,2.32e+07,1.29e+05
6052,2.816e+02,4.75e+06,4.14e+07,1.18e+05
6053,3.833e+02,4.15e+06,1.69e+08,1.23e+05
6054,2.758e+02,4.51e+06,5.30e+07,1.17e+05
6055,3.216e+02,4.07e+06,1.76e+08,1.04e+05
6056,4.934e+02,5.37e+06,1.53e+08,1.51e+05
6057,4.246e+02,4.66e+06,8.47e+07,1.18e+05
6058,3.612e+02,4.40e+06,5.05e+07,1.13e+05
6059,2.585e+02,4.08e+06,3.86e+07,9.91e+04
6060,4.273e+02,4.16e+06,3.43e+07,1.00e+05
6061,3.392e+02,4.14e+06,2.90e+07,1.01e+05
6062,3.266e+02,4.19e+06,1.72e+08,1.01e+05
6063,4.239e+02,4.20e+06,5.74e+08,1.02e+05
6064,3.174e+02,4.57e+06,1.24e+08,1.19e+05
6065,3.320e+02,5.32e+06,1.68e+08,1.26e+05
6066,3.910e+02,5.05e+06,6.07e+07,1.36e+05
6067,3.355e+02,5.12e+06,5.43e+07,1.52e+05
6068,4.938e+02,4.95e+06,6.89e+07,1.41e+05
6069,3.283e+02,4.43e+06,1.54e+08,1.08e+05
6070,4.033e+02,4.13e+06,2.87e+08,1.06e+05
6071,3.488e+02,4.32e+06,1.55e+08,1.12e+05
6072,3.454e+02,3.93e+06,7.93e+07,9.70e+04
6073,3.869e+02,5.16e+06,1.50e+07,1.28e+05
6074,3.888e+02,5.08e+06,6.92e+07,1.38e+05
6075,3.299e+02,3.87e+06,1.06e+08,9.94e+04
6076,3.325e+02,4.39e+06,4.70e+07,1.06e+05
6077,2.683e+02,4.15e+06,2.78e+08,1.12e+05
6078,3.503e+02,4.45e+06,9.32e+07,1.28e+05
6079,2.714e+02,4.17e+06,8.14e+07,1.05e+05
6080,3.821e+02,4.62e+06,1.26e+08,1.25e+05
6081,3.268e+02,4.43e+06,7.05e+07,1.10e+05
6082,3.569e+02,4.03e+06,2.15e+08,1.14e+05
6083,2.432e+02,3.65e+06,1.63e+07,8.64e+04
6084,3.155e+02,4.88e+06,9.26e+07,1.19e+05
6085,3.127e+02,4.63e+06,2.85e+08,1.15e+05
6086,3.248e+02,4.72e+06,2.56e+08,1.13e+05
6087,4.358e+02,4.92e+06,6.61e+07,1.29e+05
6088,3.477e+02,4.77e+06,6.59e+07,1.33e+05
6089,2.819e+02,4.58e+06,7.32e+07,1.12e+05
6090,3.451e+02,5.79e+06,1.14e+08,1.53e+05
6091,2.987e+02,3.74e+06,1.40e+08,9.31e+04
6092,3.261e+02,4.93e+06,1.39e+08,1.26e+05
6093,4.219e+02,4.20e+06,1.79e+08,1.15e+05
6094,3.934e+02,4.34e+06,6.06e+07,1.09e+05
6095,3.452e+02,4.60e+06,1.55e+08,1.31e+05
6096,4.383e+02,5.03e+06,8.89e+07,1.33e+05
6097,3.986e+02,4.84e+06,1.43e+08,1.28e+05
6098,2.855e+02,3.94e+06,7.57e+07,1.01e+05
6099,4.232e+02,4.05e+06,1.24e+08,1.07e+05
6100,3.767e+02,4.16e+06,6.14e+07,1.01e+05
6101,3.642e+02,3.79e+06,9.22e+07,9.81e+04
6102,2.942e+02,4.05e+06,2.32e+07,9.01e+04
6103,3.420e+02,4.77e+06,2.48e+08,1.26e+05
6104,3.383e+02,4.32e+06,4.38e+07,1.20e+05
6105,3.817e+02,4.18e+06,2.27e+08,1.06e+05
6106,4.253e+02,4.57e+06,1.51e+06,1.25e+05
6107,3.340e+02,4.73e+06,1.19e+08,1.16e+05
6108,3.310e+02,5.23e+06,6.44e+07,1.51e+05
6109,3.716e+02,4.47e+06,1.85e+08,1.07e+05
6110,3.757e+02,4.76e+06,3.10e+08,1.25e+05
6111,3.306e+02,3.61e+06,2.79e+08,8.53e+04
6112,3.807e+02,4.28e+06,2.24e+08,1.15e+05
6113,3.668e+02,4.21e+06,1.07e+08,1.15e+05
6114,3.744e+02,4.82e+06,1.38e+08,1.24e+05
6115,3.969e+02,4.33e+06,2.29e+08,1.06e+05
6116,3.842e+02,5.53e+06,4.29e+07,1.34e+05
6117,3.623e+02,3.95e+06,6.25e+07,9.31e+04
6118,4.680e+02,4.61e+06,2.46e+08,1.11e+05
6119,3.595e+02,5.07e+06,5.16e+07,1.29e+05
6120,3.574e+02,4.60e+06,8.57e+07,1.25e+05
6121,3.100e+02,4.78e+06,4.53e+07,1.23e+05
6122,3.871e+02,5.10e+06,1.01e+08,1.42e+05
6123,3.750e+02,4.53e+06,1.98e+07,1.08e+05
6124,4.450e+02,4.26e+06,1.55e+08,1.18e+05
6125,3.167e+02,4.96e+06,2.26e+07,1.24e+05
6126,3.434e+02,4.91e+06,8.26e+07,1.22e+05
6127,3.412e+02,4.73e+06,1.77e+08,1.38e+05
6128,4.172e+02,5.35e+06,5.04e+07,1.28e+05
6129,3.818e+02,4.69e+06,8.55e+07,1.27e+05
6130,3.919e+02,4.95e+06,1.67e+08,1.16e+05
6131,3.929e+02,5.31e+06,6.28e+07,1.37e+05
6132,2.753e+02,4.29e+06,2.89e+07,1.17e+05
6133,3.318e+02,4.65e+06,6.92e+07,1.25e+05
6134,4.478e+02,4.26e+06,3.66e+06,1.05e+05
6135,3.667e+02,4.11e+06,1.73e+08,1.12e+05
6136,4.572e+02,4.78e+06,1.75e+07,1.23e+05
6137,4.434e+02,4.44e+06,8.42e+07,1.26e+05
6138,2.735e+02,4.20e+06,4.73e+07,1.16e+05
6139,3.405e+02,4.17e+06,1.89e+08,1.11e+05
6140,3.210e+02,4.38e+06,9.97e+06,1.26e+05
6141,3.521e+02,3.89e+06,1.83e+08,9.94e+04
6142,4.042e+02,4.40e+06,3.35e+07,1.15e+05
6143,3.698e+02,4.00e+06,2.49e+07,9.59e+04
6144,4.300e+02,3.87e+06,1.44e+08,9.38e+04
6145,3.722e+02,4.43e+06,7.42e+07,1.28e+05
6146,3.024e+02,4.39e+06,1.31e+08,1.04e+05
6147,4.667e+02,5.11e+06,1.69e+08,1.41e+05
6148,3.746e+02,3.93e+06,8.01e+07,1.04e+05
6149,4.211e+02,4.42e+06,6.25e+06,1.10e+05
6150,3.514e+02,4.22e+06,6.30e+08,9.98e+04
6151,2.770e+02,3.96e+06,8.57e+07,1.05e+05
6152,3.685e+02,4.99e+06,1.45e+08,1.21e+05
6153,3.672e+02,4.50e+06,3.77e+07,1.18e+05
6154,3.845e+02,4.06e+06,8.80e+07,1.07e+05
6155,3.544e+02,3.79e+06,2.20e+08,9.55e+04
6156,4.116e+02,3.99e+06,1.62e+08,1.11e+05
6157,4.724e+02,5.29e+06,5.26e+07,1.40e+05
6158,3.306e+02,4.37e+06,2.74e+08,1.06e+05
6159,3.315e+02,4.51e+06,1.93e+08,1.10e+05
6160,3.880e+02,5.09e+06,1.10e+08,1.46e+05
6161,3.185e+02,3.84e+06,6.06e+07,1.00e+05
6162,4.174e+02,5.09e+06,1.14e+08,1.40e+05
6163,2.957e+02,3.65e+06,2.68e+08,9.18e+04
6164,3.309e+02,4.17e+06,1.67e+08,1.04e+05
6165,3.759e+02,3.85e+06,4.81e+07,8.93e+04
6166,3.535e+02,4.12e+06,4.85e+07,9.72e+04
6167,3.531e+02,4.75e+06,1.44e+08,1.27e+05
6168,2.681e+02,3.72e+06,3.69e+08,9.38e+04
6169,3.193e+02,3.97e+06,9.60e+07,1.12e+05
6170,3.303e+02,4.30e+06,8.34e+06,9.43e+04
6171,3.314e+02,4.51e+06,1.99e+07,1.01e+05
6172,4.907e+02,3.81e+06,2.36e+08,1.02e+05
6173,3.726e+02,3.90e+06,2.39e+08,1.04e+05
6174,3.505e+02,4.49e+06,1.94e+08,1.28e+05
6175,3.215e+02,5.09e+06,2.76e+07,1.33e+05
6176,4.118e+02,5.49e+06,7.99e+07,1.47e+05
6177,4.039e+02,3.96e+06,1.49e+07,1.08e+05
6178,3.410e+02,4.00e+06,3.45e+07,1.18e+05
6179,2.815e+02,4.12e+06,4.19e+07,1.04e+05
6180,3.601e+02,4.80e+06,5.41e+07,1.22e+05
6181,3.375e+02,3.91e+06,1.27e+08,9.33e+04
6182,3.140e+02,4.37e+06,1.59e+08,1.14e+05
6183,4.129e+02,4.21e+06,5.53e+07,8.87e+04
6184,3.524e+02,4.65e+06,1.48e+08,1.20e+05
6185,3.745e+02,4.16e+06,4.53e+08,1.16e+05
6186,3.763e+02,4.71e+06,1.98e+08,1.11e+05
6187,4.854e+02,4.94e+06,9.88e+07,1.17e+05
6188,3.086e+02,4.47e+06,1.13e+08,1.21e+05
6189,3.643e+02,3.82e+06,5.15e+07,9.65e+04
6190,4.060e+02,4.45e+06,2.99e+07,1.10e+05
6191,3.931e+02,5.53e+06,2.91e+07,1.46e+05
6192,2.615e+02,4.24e+06,3.55e+07,1.01e+05
6193,4.153e+02,4.30e+06,6.06e+07,1.06e+05
6194,3.418e+02,4.32e+06,1.70e+08,1.12e+05
6195,3.284e+02,4.92e+06,1.13e+08,1.21e+05
6196,3.771e+02,4.99e+06,6.57e+07,1.34e+05
6197,3.992e+02,3.81e+06,1.65e+08,9.50e+04
6198,3.465e+02,4.87e+06,1.20e+08,1.47e+05
6199,3.387e+02,4.76e+06,1.23e+08,1.32e+05
6200,3.053e+02,3.71e+06,1.18e+08,8.91e+04
6201,4.203e+02,4.75e+06,8.12e+07,1.32e+05
6202,2.926e+02,4.66e+06,1.66e+08,1.20e+05
6203,3.733e+02,4.39e+06,1.48e+08,1.27e+05
6204,3.845e+02,3.94e+06,8.94e+07,9.30e+04
6205,3.359e+02,4.56e+06,8.29e+07,1.06e+05
6206,4.398e+02,4.55e+06,7.94e+07,1.25e+05
6207,3.185e+02,4.22e+06,7.48e+07,9.33e+04
6208,3.864e+02,5.15e+06,1.55e+08,1.23e+05
6209,4.274e+02,4.73e+06,1.05e+08,1.23e+05
6210,3.253e+02,4.22e+06,9.23e+07,1.03e+05
6211,3.454e+02,4.81e+06,5.84e+07,1.26e+05
6212,3.314e+02,4.76e+06,1.56e+08,1.34e+05
6213,3.848e+02,4.52e+06,2.13e+08,1.16e+05
6214,4.653e+02,4.91e+06,0.00e+00,1.31e+05
6215,3.932e+02,4.97e+06,1.39e+08,1.24e+05
6216,4.066e+02,4.96e+06,3.69e+08,1.33e+05
6217,4.445e+02,4.30e+06,3.32e+08,1.20e+05
6218,4.124e+02,4.92e+06,2.33e+08,1.44e+05
6219,3.789e+02,5.29e+06,4.08e+08,1.50e+05
6220,3.391e+02,4.30e+06,3.40e+07,9.65e+04
6221,3.464e+02,4.71e+06,5.64e+07,1.28e+05
6222,3.763e+02,5.27e+06,1.98e+07,1.39e+05
6223,2.927e+02,4.02e+06,1.15e+08,1.07e+05
6224,2.997e+02,4.49e+06,2.92e+08,1.05e+05
6225,3.256e+02,4.28e+06,1.28e+06,1.09e+05
